bank,type,region,year,roa,roe,revenue,netProfit,coreRevenueGrowth,revenueGrowth,netProfitGrowth,ppopGrowth,costIncomeRatio,feeAssetRatio,trueCoreNonInterest,volatileIncomeShare,cashProfitRatio,nim,nimGapBp,nimGapPoint,earningAssetYield,interestLiabilityCost,realLoanDepositSpread,timeDepositShare,corporateDemandDepositShare,personalDemandDepositShare,corporateTimeDeposit,personalTimeDeposit,npl,provisionCoverage,overdueRatio,specialMentionRatio,overdueNplDeviation,hiddenNplExposure,personalLoanNpl,corporateLoanNpl,housingLoanNpl,consumerLoanNpl,businessLoanNpl,creditCardLoanNpl,housingLoanShare,consumerLoanShare,businessLoanShare,retailRiskMax,retailRiskSpread,pb,pbMid,peTtm,divYield,divYieldTtm,totalMarketValue,turnoverRate,cet1,cet1Buffer,carBuffer,rwaDensity,estimatedRwa,estimatedRwaGrowth,rwaProfitGrowthGap,rwaAssetGrowthGap,pbChange,bondInvestment,fundInvestment,trustWmInvestment,tradAsset,fvociAssets,acAssets,htmInvest,afaAssets,debtInvestment,otherDebtInvestment,investmentAssetRatio,fairValueChgGain,fxGain,investIncome,otherNonInterestIncome,otherAssetImpairLoss,operatingCashFlow,cashflowInvAct,cashflowFncAct,depositGrowthCF,loanIssuanceCF,centralBankAdj,liquidityCoverageRatio,liquidityRatio,loanDepositRatio
张家港农商行,农村商业银行,华东,2021,0.8668,11.08,461638.6536,133657.1708,6.24,10.05,34.24,10.12,31.11,0.075493,2.6914,,11.837539,2.43,-35.0,,4.69,2.51,,61.784956,21.852003,9.469464,2064494.0355,5419544.1716,0.95,475.35,0.8993,1.6115,0.9466,2.56,0.0,0.0,,,,,22.8031,11.7733,59.3688,,,0.8999,0.8828,8.6222,2.6036,2.7778,1041389.9844,1.0284,9.82,232.0,380.0,71.2608,11728018.0,15.353715,-18.886285,0.918029,-0.1504,4355746.7167,303496.2292,217696.0521,644769.9,,,,,,,29.632866,,,63344.16,,,15821.7198,-648677.84,534094.1,,,,,71.82,
张家港农商行,农村商业银行,华东,2022,0.9648,12.21,482737.1858,169862.8288,3.88,4.57,27.09,2.38,32.61,0.024892,0.967,,449.368413,2.25,-19.0,,4.47,2.48,,67.078243,16.508763,9.312911,2589412.274,6773642.7876,0.89,521.09,1.2204,1.4959,1.3712,2.39,0.0,0.0,,,,,20.7794,14.8068,55.6792,,,0.7695,0.9234,6.2619,2.8921,2.8922,1000208.3282,0.7656,9.36,186.0,263.0,71.0347,13321339.0,13.585595,-13.504405,-0.361555,-0.1304,4693782.6696,560448.1104,189293.2021,690422.24,,,,,,,29.027057,,,68463.6,,,763309.8989,-489845.42,-105814.25,,,,,72.47,
张家港农商行,农村商业银行,华东,2023,0.9112,11.65,454100.1431,179806.5714,-1.82,-5.93,5.85,-12.15,36.9,0.013004,0.5931,,99.856633,1.99,-25.0,,4.19,2.45,,67.579705,14.424007,8.547826,2601703.8881,7977971.7489,0.94,424.23,1.7029,1.5924,1.8116,2.53,0.0,0.0,,,,,20.7152,19.9867,56.161,,,0.5942,0.6684,4.6468,3.4363,5.1546,841824.2873,0.8973,9.76,226.0,254.0,68.7609,14242221.0,6.912834,1.062834,-3.535497,-0.1753,5271089.6874,739686.6618,183241.2458,946952.41,,,,,,,29.904472,,,46619.15,,,179548.7876,-499220.56,358445.2,,,,,81.83,
张家港农商行,农村商业银行,华东,2024,0.8803,11.05,471128.9734,187524.9497,-12.4,3.75,4.29,5.5,35.79,0.013516,0.628,,-22.385498,1.62,-34.0,,3.56,2.16,,71.326676,11.95868,8.669033,2839627.3366,9045582.8789,0.94,376.03,1.9193,1.5614,2.0418,2.5,0.0,0.0,,,,,,13.7236,61.4536,,,0.6828,0.5765,5.6977,4.0623,4.0623,1068178.7536,2.1332,11.08,358.0,307.0,69.3942,15190951.0,6.661391,2.371391,0.97346,0.0886,5226931.0629,986362.5879,3661.698,1253479.07,,,,,,,28.399851,,,129048.14,,,-41978.3942,260952.99,-253255.1,,,,194.73,96.96,
张家港农商行,农村商业银行,华东,2025,0.8883,10.36,474681.8987,198157.7197,-8.03,0.75,5.67,1.54,35.43,0.043653,2.0897,,-163.523974,1.39,-20.0,,2.99,1.79,1.2,71.996561,12.675197,8.552097,2806970.2371,9999066.5027,0.94,328.87,1.8034,1.2959,1.9185,2.24,0.0,0.0,,,,,,15.5831,60.3252,,,0.6087,0.6082,5.6859,3.8846,6.5646,1117065.6531,1.1188,10.93,343.0,285.0,70.59,16040676.0,5.593626,-0.076374,1.788756,-0.0741,5002800.5777,1044591.1327,3569.2684,10742397263.0,,,,,18298428045.0,32658868461.0,26.628392,139344108.1,57621665.33,1405992267.0,1611655808.0,,-324035.379,,,,,,248.27,91.33,
无锡农商行,农村商业银行,华东,2020,0.7732,10.84,389601.1,132196.0,,,,,27.15,0.097818,4.5198,,717.639187,2.07,,,4.46397,2.306925,,64.284732,21.555099,8.693462,4286137.0,4799373.4,1.1,355.88,0.8971,0.3957,0.8155,1.5,0.0,0.0,,,,,64.779,23.8809,9.9626,,,0.9825,0.7897,,,,,,9.03,153.0,471.0,71.0319,12787047.0,,,,,4985062.1,811742.1,,,,,,,,,32.201196,,,,,,948690.3,,,,,,,109.68,
无锡农商行,农村商业银行,华东,2021,0.8475,11.41,434926.9,161789.0,6.76,11.63,22.39,9.11,28.77,0.090705,4.2079,,446.3801,1.95,-13.6089,,4.325605,2.304649,,66.473164,20.916252,8.653085,4556733.1,5865182.3,0.93,477.19,0.9332,0.2871,1.0034,1.22,0.0,0.0,,,,,69.6344,13.5695,15.1526,,,0.8185,0.8731,,,,,,8.74,124.0,385.0,71.6051,14447747.0,12.987361,-9.402639,0.904382,-0.164,5494464.9,800448.6,,,,,,,,,31.198482,,,,,,722193.9,,,,,,,84.85,
无锡农商行,农村商业银行,华东,2022,0.9734,13.01,448030.7,201198.8,0.75,3.01,24.36,-0.23,30.98,0.107222,5.0641,,83.55363,1.81,-22.6717,,4.103914,2.309675,,68.229479,17.099414,10.554209,4365677.2,7416445.9,0.81,552.74,0.7564,0.314,0.9338,1.12,0.0,0.0,,,,,60.2653,17.7594,20.1952,,,0.6872,0.7684,,,,,,10.97,347.0,425.0,71.0467,15033723.0,4.05583,-20.30417,-0.817811,-0.1313,5405378.5,849333.4,139.9,,,,,,,,29.559316,,,,,,168108.9,,,,,,,102.94,
无锡农商行,农村商业银行,华东,2023,0.9888,11.48,453752.3,220780.5,-3.29,1.28,9.73,-0.54,32.19,0.056184,2.9092,,275.746001,1.64,-13.1814,,3.894714,2.232289,,68.557243,16.230161,9.311605,3980265.8,9328622.7,0.79,522.57,0.662,0.4225,0.838,1.21,0.0,0.0,,,,,,23.3066,24.5783,,,0.6011,0.6653,,,,,,11.27,377.0,391.0,68.313,16050572.0,6.763787,-2.966213,-4.272314,-0.0861,6419919.4,835978.8,,,,,,,,,30.881923,,,,,,608793.4,,,,,,,105.92,
无锡农商行,农村商业银行,华东,2024,0.9164,10.62,472578.4,225321.6,-0.37,4.15,2.06,6.4,30.75,0.053272,2.8948,,334.610796,1.51,-10.9713,,3.577913,2.025201,,68.97119,13.193835,9.048225,3444944.3,11210080.0,0.78,457.6,0.8883,0.5518,1.1388,1.33,0.0,0.0,,,,,,23.3048,25.3852,,,0.6281,0.5861,,,,,,11.79,429.0,357.0,67.5824,17355239.0,8.128477,6.068477,-1.168988,0.027,6667403.1,1100979.8,,,,,,,,,30.250579,,,,,,753950.4,,,,,,204.91,95.24,
无锡农商行,农村商业银行,华东,2025,0.859,10.05,481940.1,230814.1,0.05,1.98,2.44,2.13,30.5,0.046789,2.7245,,503.917785,1.35,-19.3899,,3.02108,1.662267,1.16,68.485808,12.901849,9.036115,3427685.8,12708991.2,0.77,414.91,0.8479,0.7203,1.1012,1.49,0.0,0.0,,,,,,22.6032,27.3615,,,0.5825,0.6395,,,,,,11.84,434.0,333.0,65.0731,18261275.0,5.220533,2.780533,-4.057377,-0.0456,7388335.9,802305.8,,864623.2,,,,,4839426.7,2527363.5,29.186943,-2201.4,58.3,125285.0,123832.9,,1163113.3,,,,,,224.56,101.77,72.42
江阴农商行,农村商业银行,华东,2020,0.7953,8.85,335128.9,107013.0,,,,,31.47,0.07017,2.9893,,312.848346,2.19,,,4.510263,2.093728,,57.490963,22.007093,11.070539,1906311.3,4019551.3,1.79,224.27,1.4969,1.0174,0.8363,2.81,0.0,0.0,,,,,56.7059,7.1607,34.8473,,,0.8166,0.7341,9.0755,0.9734,4.2056,929616.4284,2.532,13.34,584.0,398.0,63.5962,9079386.0,,,,,4256123.1,713594.8,,759296.1,,,,,,,34.810177,,,63816.4,,,334788.4,-539209.1,299603.9,,,,,99.05,
江阴农商行,农村商业银行,华东,2021,0.8684,10.15,336671.0,128473.2,11.65,0.46,20.05,-2.54,33.4,0.090174,4.1014,,317.139995,2.14,-52.6535,,4.19,2.3,,58.100798,23.471848,11.120053,1921710.0,4728431.2,1.32,330.62,1.2917,0.5552,0.9786,1.88,0.0,0.0,,,,,50.1478,8.5921,35.8181,,,0.6913,0.7154,7.2232,4.6753,4.6753,836223.5705,0.4452,12.96,546.0,361.0,65.4903,10028368.0,10.45205,-9.59795,3.194476,-0.1253,4188274.9,811738.0,,827959.1,,,,,,,32.652591,,,30535.9,,,407439.9,71851.8,-544022.0,,,,,93.57,
江阴农商行,农村商业银行,华东,2022,1.0046,11.87,377990.7,161687.8,10.68,12.27,25.85,17.41,30.39,0.054926,2.4521,,24.219576,2.18,5.0,,4.12,2.18,,57.950134,19.76112,12.182893,1856766.0,5486037.2,0.98,469.62,1.0632,0.9172,1.0849,1.9,0.0,0.0,,,,,43.6087,13.2068,38.709,,,0.6511,0.7635,5.9826,4.5339,4.5339,862304.2323,0.5879,12.77,527.0,340.0,66.1116,11156420.0,11.24861,-14.60139,1.045487,-0.0402,4849575.2,635974.4,,1059522.1,,,,,,,32.506692,,,39009.2,,,39160.1,-251518.7,212151.4,,,,,96.8,
江阴农商行,农村商业银行,华东,2023,1.1387,12.55,386495.6,201994.6,-6.83,2.25,24.93,1.66,30.87,0.043039,2.0716,,-19.807609,2.06,-9.0,,3.92,2.07,,59.946478,18.787338,11.504052,1891036.3,6453995.3,0.98,409.46,1.194,1.065,1.2184,2.04,0.0,0.0,,,,,38.2706,16.2342,42.4359,,,0.5279,0.5625,4.3936,5.0703,5.0704,771078.7117,0.4289,13.1,560.0,374.0,64.6816,12032686.0,7.854365,-17.075635,-2.384474,-0.1232,5207830.7,795820.5,,1771725.0,,,,,,,32.272562,,,79648.7,,,-40010.3,254625.3,-235316.4,,,,,82.09,
江阴农商行,农村商业银行,华东,2024,1.047,11.55,396193.7,202202.9,-5.3,2.51,0.1,3.63,30.15,0.048281,2.4401,,182.25248,1.76,-30.0,,3.44,1.89,,63.092716,18.557038,11.286155,2159757.1,7419368.7,0.86,369.32,1.352,1.2218,1.5721,2.08,0.0,0.0,,,,,36.9072,18.2404,42.2717,,,0.6077,0.5362,5.4633,3.6515,4.3678,1070705.8632,1.7326,14.09,659.0,472.0,65.7987,13175011.0,9.493516,9.393516,1.858958,0.0798,4793454.3,694641.0,,1970304.7,,,,,,,27.408667,,,87794.9,,,368519.8,-153309.4,-223306.0,,,,,86.31,
江阴农商行,农村商业银行,华东,2025,0.9644,10.71,412484.5,202306.5,1.45,4.11,0.05,4.23,30.08,0.03626,1.9278,,-117.576796,1.6,-11.0,,3.0,1.56,,66.780708,17.700207,11.015323,2694615.9,8471964.4,0.82,329.98,1.1972,1.3654,1.46,2.19,0.0,0.0,,,,,33.845,16.9337,47.5055,,,0.5874,0.6196,5.1418,4.1575,6.5646,1124856.5046,1.1886,13.63,613.0,427.0,65.2799,14315907.0,8.659545,8.609545,-0.863532,-0.0203,,,,,,,,,,,0.0,,,,,,-237865.5,,,,,,159.87,69.42,
瑞丰农商行,农村商业银行,华东,2020,0.9352,10.43,300871.8967,111961.7622,,,,,32.86,-0.128723,-5.5412,,1112.90408,2.51,,,4.6,2.33,,61.638617,21.555387,15.287981,938643.1281,4654131.0357,1.32,234.41,0.9698,1.6227,0.7347,2.94,0.0,0.0,,,,,35.7195,16.6972,37.5026,,,,,,,,,,14.66,716.0,775.0,58.5449,7582508.0,,,,,2874831.3,235351.1,8576.0,377317.35,,,,,,,24.080069,,,18354.33,,,1246027.0192,-282832.74,-256874.33,,,,,59.36,
瑞丰农商行,农村商业银行,华东,2021,0.9722,10.33,331024.1,129494.3,1.67,10.02,15.66,11.02,32.22,-0.097437,-4.0287,,-14.446968,2.34,-3.2608,,4.581515,2.344123,,60.876243,23.635327,13.75361,1017733.2,5089800.6,1.25,252.9,0.9845,1.5081,0.7876,2.76,0.92,0.0,,,,,33.3239,15.1936,42.086,,,1.2909,2.0803,14.0947,,,1702552.3486,7.1071,15.41,791.0,835.0,64.7875,8867303.0,16.944196,1.284196,11.268191,,2898933.9,307762.5,120127.0,508057.3,,,,,,,24.306888,,,32720.4,,,-18708.0,-49673.1,-200127.1,,,,,43.06,
瑞丰农商行,农村商业银行,华东,2022,1.0466,10.8,352499.8,155146.1,8.5,6.49,19.81,4.57,33.3,-0.05195,-2.3525,,203.751625,2.21,-3.6195,,4.373621,2.172424,,60.62799,24.930129,12.23961,874098.3,6623903.8,1.08,280.5,1.058,1.4531,0.9796,2.53,1.14,0.0,,,,,29.1952,14.2566,48.8486,,,0.6548,0.8757,6.5223,0.0,2.8526,952402.9539,0.6866,14.42,692.0,508.0,65.2357,10413103.0,17.432584,-2.377416,0.806848,-0.6361,3521482.3,470296.1,150996.2,622724.8,,,,,,,25.953535,,,42392.1,,,316112.7,-652028.1,-55416.5,,,,,55.55,
瑞丰农商行,农村商业银行,华东,2023,0.981,10.97,380357.8,174859.9,-2.1,7.9,12.71,5.35,34.7,-0.006786,-0.3512,,1505.584185,1.73,-44.0133,,3.911574,2.15051,,65.844641,21.138473,10.816079,1007989.4,8486914.9,0.97,304.12,1.8363,1.2956,1.8931,2.27,1.49,0.0,,,,,22.4927,15.0161,58.1169,,,0.6052,0.622,5.6813,2.7972,2.331,971269.8905,1.4222,12.68,518.0,338.0,66.9865,13188860.0,26.656387,13.946387,3.310268,-0.0496,5594694.5,479943.9,267370.7,636432.6,,,,,,,32.211177,,,46979.8,,,2632663.0,-2068749.5,-71082.8,,,,,60.84,
瑞丰农商行,农村商业银行,华东,2024,0.9314,10.83,438496.6,194387.5,0.06,15.29,11.17,21.78,31.24,0.017626,0.8863,,-31.393119,1.5,-26.2818,,3.555029,2.056783,,66.384504,18.029208,10.858377,1143377.4,9656818.4,0.97,320.87,1.6867,1.4514,1.7389,2.42,1.76,0.0,,,,,17.3841,18.0854,62.5515,,,0.6178,0.5403,5.7825,2.0495,3.1972,1104696.8654,1.4777,13.67,617.0,437.0,63.2353,13943562.0,5.722269,-5.447731,-6.271539,0.0126,6690458.9,500362.0,175874.9,948315.2,,,,,,,33.408614,,,94204.7,,,-61024.3,-578144.8,116979.1,,,,190.6,83.83,
瑞丰农商行,农村商业银行,华东,2025,0.8602,10.2,440803.4,198700.8,10.87,0.53,2.22,1.09,30.88,0.049471,2.7103,,228.788963,1.5,2.2227,,3.213918,1.693445,1.38,72.009609,12.851502,9.272974,1893286.8,10931559.3,0.99,326.51,2.0088,1.9625,2.0291,2.95,1.99,0.0,,,,,14.6991,20.0381,63.9923,,,0.5794,0.6023,5.5754,3.1579,3.5088,1118431.9952,0.7058,12.65,515.0,335.0,64.7796,15643947.0,12.194768,9.974768,2.674694,-0.0384,7108631.0,525449.8,164617.1,1063062.6,,,,,3446003.4,3123237.3,32.293423,-8380.2,-640.7,96869.9,104913.4,,454605.5,,,,,,185.46,68.31,80.37
紫金农商行,农村商业银行,华东,2020,0.6881,10.14,447675.0,144149.6,,,,,30.36,0.057719,2.8063,,907.529192,1.91,,,3.890634,1.972457,,55.473796,33.697096,9.747507,2852327.7,5367497.8,1.68,220.15,0.9626,1.1146,0.573,2.8,0.0,0.0,,,,,,,,,,1.0888,1.0901,10.7184,2.3753,2.3753,1541234.2223,5.1373,11.19,369.0,631.0,59.4775,12946125.0,,,,,4307434.4,38147.6,40763.1,333135.9,,,,,,,20.151874,,,53848.2,,,1308199.7,-355359.1,-1181192.7,,,,107.34,51.36,
紫金农商行,农村商业银行,华东,2021,0.7142,9.85,450210.1,151520.4,2.93,0.57,5.11,-7.74,35.85,0.059676,2.7394,,-1526.920731,1.83,-26.8177,,3.94,2.29,,62.282769,26.762138,8.512382,3218128.5,6512266.9,1.45,232.0,1.1602,0.6332,0.8001,2.08,0.0,0.0,,,,,,,,,,0.7981,0.9007,8.3322,2.985,2.9851,1226419.9605,3.9377,10.65,315.0,470.0,71.4606,14768475.0,14.076413,8.966413,19.129306,-0.2907,3844519.7,,7866.6,219953.1,,,,,,,18.640636,,,32873.5,,,-2313596.4,1957461.8,-696360.2,,,,114.14,58.6,
紫金农商行,农村商业银行,华东,2022,0.7419,9.64,450675.7,160017.7,0.46,0.1,5.61,-4.08,38.57,0.029318,1.4619,,409.685304,1.8,-5.0,,3.86,2.26,,65.286476,22.113655,8.811146,3499131.4,7985569.0,1.2,246.66,1.1963,0.758,0.9969,1.96,0.0,0.0,,,,,,,,,,0.5745,0.6643,5.9218,3.861,3.861,948192.6198,0.6642,10.42,292.0,385.0,71.5517,16079247.0,8.875473,3.265473,0.138622,-0.2236,3799096.5,,,14222.2,,,,,,,16.905751,,,29549.0,,,655569.0,271230.7,-880712.6,,,,119.3,60.47,
紫金农商行,农村商业银行,华东,2023,0.6853,9.1,441975.2,161868.4,-0.65,-1.93,1.16,-1.79,38.31,0.046386,2.5993,,360.905093,1.59,-19.0,,3.68,2.27,,70.375368,19.296627,7.536632,4156445.5,9691594.4,1.16,247.25,1.2942,0.9592,1.1157,2.12,0.0,0.0,,,,,,34.9966,24.8232,,,0.5193,0.5354,5.5327,3.9526,3.9526,926227.8039,0.8769,10.28,278.0,353.0,71.5277,17714862.0,10.172211,9.012211,-0.036976,-0.0552,4761336.3,,,55450.6,,,,,,,19.22495,,,25899.0,,,584191.3,-718786.0,-69193.5,,,,130.13,78.95,
紫金农商行,农村商业银行,华东,2024,0.6273,8.42,446294.3,162352.4,-5.45,0.98,0.3,4.87,35.97,0.06624,4.0066,,200.219522,1.42,-18.0,,3.37,2.14,,73.054002,15.238249,6.95877,4019208.6,11319541.2,1.24,201.44,1.4194,1.4124,1.1447,2.65,0.0,0.0,,,,,,36.1235,26.954,,,0.5413,0.491,6.4371,3.5088,3.5088,1043380.2784,3.2177,10.78,328.0,250.0,67.3269,18174497.0,2.594629,2.294629,-6.401324,0.022,4244384.6,,,124508.2,,,,,,,15.723192,,,53895.6,,,325061.2,-91068.1,495291.0,,,,150.43,94.0,
紫金农商行,农村商业银行,华东,2025,0.4442,6.17,411829.0,124445.7,-12.02,-7.72,-23.35,-8.84,36.73,0.096609,6.811,,1485.067302,1.13,-26.0,,2.81,1.84,0.97,77.335857,12.424055,6.680833,4918486.1,12443400.4,1.35,180.09,1.7238,1.7552,1.2769,3.1,0.0,0.0,,,,,,26.6646,31.8218,,,0.5027,0.5584,6.8445,3.6232,3.6232,1010432.4785,0.6031,10.62,312.0,231.0,64.8214,18820453.0,3.554189,26.904189,-4.002501,-0.0386,,,,18581.2,,,,,1406233.3,4814812.3,0.0,-1790.5,28.1,72224.1,72894.1,,1848102.4,,,,,,128.95,87.48,86.82
苏州农商行,农村商业银行,华东,2020,0.7226,8.07,375283.5,95882.8,,,,,32.72,0.09324,3.4644,,767.438268,2.5,,,4.398415,1.81826,,44.979441,37.679103,10.286695,1575787.0,3132087.5,1.28,305.31,0.5689,3.2618,0.4445,4.54,0.0,0.0,,,,,,23.8381,35.1972,,,0.7548,0.6837,9.2308,1.8328,3.0242,894322.1223,3.0736,11.38,388.0,303.0,70.6033,9844953.0,,,,,2349294.1,496126.4,163288.6,522265.8,,,,,,,21.577031,,,55199.5,,,735841.3,-558776.5,-209277.1,,,,,69.26,
苏州农商行,农村商业银行,华东,2021,0.7791,9.31,383423.8,116143.9,3.87,2.17,21.13,1.9,32.88,0.137623,5.6971,,-153.166804,2.24,-22.4698,,4.253254,1.897797,,48.932216,33.070608,10.855281,1862023.4,4017083.4,1.0,412.22,0.4921,2.5645,0.4921,3.56,0.0,0.0,,,,,,17.9957,44.8709,,,0.6814,0.6468,7.9385,3.0801,3.0801,878095.2132,0.7152,10.72,322.0,249.0,71.2839,11314519.0,14.9271,-6.2029,1.097295,-0.0734,3230136.9,587979.7,155418.9,604123.6,,,,,,,25.034136,,,46610.4,,,-177893.9,-276461.0,281741.9,,,,,62.04,
苏州农商行,农村商业银行,华东,2022,0.8902,10.92,403744.9,150894.9,0.46,5.3,29.92,3.29,34.1,0.072826,3.2518,,424.225603,2.04,-18.4996,,4.078479,1.908018,,54.389845,27.559178,11.030004,2059963.5,5388178.9,0.95,442.83,0.6543,1.483,0.6887,2.43,0.0,0.0,,,,,32.9819,13.375,52.8385,,,0.5939,0.688,6.1515,3.1983,3.4115,845641.2872,0.7034,10.17,267.0,159.0,74.2276,13381602.0,18.269296,-11.650704,4.69027,-0.0875,4157420.0,757416.0,,916690.7,,,,,,,27.262545,,,68639.4,,,640134.8,-678033.3,83510.2,,,,,77.02,
苏州农商行,农村商业银行,华东,2023,0.9118,11.67,404596.5,174533.5,-6.56,0.21,15.67,-1.09,34.65,0.043818,2.1938,,337.69242,1.74,-25.7408,,3.905044,1.991991,,60.223461,24.380273,9.565236,1999464.5,7260567.8,0.91,452.85,0.732,1.2068,0.8044,2.12,0.0,0.0,,,,,27.6326,18.7381,52.9221,,,0.4912,0.5219,4.4129,3.8461,4.0865,750078.4125,0.764,10.19,269.0,138.0,70.8778,14357331.0,7.291571,-8.378429,-5.07085,-0.1027,4631838.4,940775.5,,1039297.0,,,,,,,27.510294,,,89444.9,,,589386.4,-637889.0,102902.9,,,,,86.06,
苏州农商行,农村商业银行,华东,2024,0.9342,11.67,417434.3,194565.4,-6.02,3.17,11.48,2.4,35.22,0.024632,1.2627,,160.059188,1.55,-22.7952,,3.635198,1.950097,,63.476465,21.014066,9.063973,1890354.6,8631295.4,0.9,428.96,1.1479,1.2026,1.2754,2.1,0.0,0.0,,,,,24.9666,,52.2668,,,0.567,0.5433,5.0581,3.1576,3.3452,970734.9274,2.9834,10.91,341.0,258.0,71.7276,15348775.0,6.90549,-4.57451,1.26659,0.0758,4799499.6,1056172.2,,1100740.2,,,,,,,27.364602,,,112016.6,,,311419.8,-105541.9,-298578.8,,,,132.18,97.17,
苏州农商行,农村商业银行,华东,2025,0.9186,10.84,421259.9,204337.9,-1.58,0.92,5.02,1.97,34.31,0.037891,2.0769,,363.192242,1.41,-13.7791,,3.16975,1.62244,,64.198894,19.603128,9.305478,1836127.4,9594364.2,0.88,370.17,1.1089,1.3279,1.2601,2.21,2.17,0.71,,,,,22.9208,,51.6719,,,0.5455,0.6167,5.0301,3.1856,5.0225,1019363.4257,0.7406,10.65,315.0,226.0,70.1522,16198650.0,5.537087,0.517087,-2.370002,-0.0215,,,,1085188.7,,,,,3268495.5,2434919.1,0.0,-18747.5,266.0,156273.9,147487.4,0.0,742139.4,,,,,,144.66,83.23,76.21
重庆农商行,农村商业银行,中西,2020,0.7909,9.28,2818617.6,856477.3,,,,,27.09,0.25555,10.2989,,494.704063,2.25,,,4.25,2.17,,64.376052,16.870228,17.786478,3406108.8,43266516.8,1.31,314.95,1.0993,2.3599,0.8392,3.67,0.61,1.94,0.31,,0.82,,42.1795,,30.8482,0.82,0.51,0.5527,0.5884,5.7415,,5.1111,5110650.0,0.8168,11.96,446.0,378.0,69.0069,78386737.0,,,,,30599466.6,2102836.2,1000012.6,3016446.3,,,,,,,29.669452,,,92910.1,,,4237028.0,-3788580.1,-569092.2,,,,186.99,,
重庆农商行,农村商业银行,中西,2021,0.8093,9.87,3084180.3,971835.4,6.66,9.42,13.47,8.83,27.52,0.215207,8.8328,,424.236913,2.17,-7.0,,4.27,2.26,,68.844208,13.804449,16.675442,4538614.5,47738939.9,1.25,340.25,1.1838,1.9193,0.947,3.17,0.66,1.95,0.46,,0.73,,36.646,,32.5872,0.73,0.27,0.4385,0.4694,4.6596,5.974,5.7662,4372445.0,0.5582,12.47,497.0,427.0,64.0039,81019413.0,3.358573,-10.111427,-8.079195,-0.1142,42075083.3,3162696.6,1655965.9,4834756.4,,,,,,,37.045231,,,115559.1,,,4122884.5,-7204543.6,4737107.1,,,,282.27,,
重庆农商行,农村商业银行,中西,2022,0.8005,9.76,2899072.6,1047784.4,-5.67,-6.0,7.82,-11.7,31.84,0.141524,6.5994,,676.677101,1.97,-17.0,,3.97,2.13,,68.814479,12.710732,17.685209,3622515.5,53145765.5,1.22,357.74,1.3301,1.2914,1.0902,2.51,1.17,1.47,0.77,,1.49,,34.2913,,36.0293,1.49,0.72,0.3766,0.4049,3.989,6.289,7.153,4009021.0,0.4425,13.1,560.0,512.0,60.9528,82399682.0,1.703627,-6.116373,-5.091015,-0.0619,46947338.9,3020613.3,1233947.5,6583569.4,,,,,,,37.875118,,,182176.7,,,7090117.1,-1531493.3,-5993240.1,,,,296.92,,
重庆农商行,农村商业银行,中西,2023,0.7967,9.58,2795575.7,1112515.2,-7.44,-3.57,6.18,-6.65,33.94,0.124302,6.4076,,354.686219,1.73,-20.0,,3.67,2.03,,72.301261,10.639324,16.258125,4649319.7,60147231.8,1.19,366.7,1.4192,1.1376,1.1926,2.33,1.6,1.04,1.11,,2.05,,31.4482,,41.2894,2.05,0.94,0.4046,0.3667,4.2168,6.1887,6.652,4633656.0,0.4733,13.53,603.0,549.0,59.7409,86091468.0,4.48034,-1.69966,-2.119512,0.028,48183232.7,3610582.5,404182.9,11077496.8,,,,,,,36.221395,,,216906.6,,,3945938.1,3083953.8,-5862459.6,,,,414.05,,
重庆农商行,农村商业银行,中西,2024,0.7976,9.28,2826146.3,1178907.9,-4.66,1.09,5.97,4.18,31.86,0.106412,5.7042,,38.99783,1.61,-13.0,,3.37,1.86,,73.461184,9.811805,16.322766,3717983.6,65478496.5,1.18,363.44,1.3232,1.4625,1.1214,2.64,1.6,1.04,1.15,,1.67,,30.3233,21.7237,42.2497,1.67,0.52,0.5534,0.4742,6.1046,4.486,4.7686,6870985.0,0.9737,14.24,674.0,562.0,58.6056,88784099.0,3.12764,-2.84236,-1.997657,0.1488,51655955.2,5716995.1,371845.4,8455481.3,,,,,,,38.116844,,,419849.9,,,459748.5,-5309812.7,4525129.0,,,,562.36,93.92,
重庆农商行,农村商业银行,中西,2025,0.781,9.18,2864829.3,1242000.5,6.01,1.37,5.35,1.92,31.22,0.077709,4.5184,,2.997865,1.6,0.0,,3.06,1.55,,74.274848,9.317564,15.973328,4804079.7,71604499.6,1.08,367.26,1.1877,1.4231,1.0997,2.5,2.07,0.55,1.6,,1.97,,29.0519,25.9669,39.4063,1.97,0.37,0.5576,0.6365,6.1661,4.4659,4.7152,7336622.0,0.8958,12.67,517.0,396.0,62.1045,103450176.0,16.51881,11.16881,6.564469,0.0042,56530467.9,4712575.1,252588.7,8111892.7,,,,,24889795.4,31117443.4,36.917814,-1094.5,-113.9,408707.4,3093.2,41.6,37233.5,,,,,,461.82,92.68,77.5
