bank,year,metric,status,missingReason,selectedSource,mainValue,tushareValue,scrapedValue,scrapedSource,relatedScrapedTables
瑞丰农商行,2023,liquidityRatio,available,,main,60.84,,,,
瑞丰农商行,2023,loanDepositRatio,source_missing,三源均缺,,,,,,
瑞丰农商行,2024,roa,available,,main,0.9314,,,,
瑞丰农商行,2024,roe,available,,main,10.83,,,,
瑞丰农商行,2024,revenue,available,,main,438496.6,438496.6,,,
瑞丰农商行,2024,netProfit,available,,main,194387.5,194387.5,,,
瑞丰农商行,2024,coreRevenueGrowth,available,,main,0.06,,,,
瑞丰农商行,2024,revenueGrowth,available,,main,15.29,,,,
瑞丰农商行,2024,netProfitGrowth,available,,main,11.17,,,,
瑞丰农商行,2024,ppopGrowth,available,,main,21.78,,,,
瑞丰农商行,2024,costIncomeRatio,available,,main,31.24,31.2249,,,
瑞丰农商行,2024,feeAssetRatio,available,,main,0.017626,0.0176,,,
瑞丰农商行,2024,trueCoreNonInterest,available,,main,0.8863,,,,
瑞丰农商行,2024,volatileIncomeShare,source_missing,三源均缺,,,,,,
瑞丰农商行,2024,cashProfitRatio,available,,main,-31.393119,-31.3931,,,
瑞丰农商行,2024,nim,available,,main,1.5,,,,
瑞丰农商行,2024,nimGapBp,available,,main,-26.2818,,,,
瑞丰农商行,2024,nimGapPoint,calculation_input_missing,计算输入不足,,,,,,
瑞丰农商行,2024,earningAssetYield,available,,main,3.555029,,,,
瑞丰农商行,2024,interestLiabilityCost,available,,main,2.056783,,,,
瑞丰农商行,2024,realLoanDepositSpread,source_missing,三源均缺,,,,,,
瑞丰农商行,2024,timeDepositShare,available,,main,66.384504,,,,
瑞丰农商行,2024,corporateDemandDepositShare,available,,main,18.029208,,,,
瑞丰农商行,2024,personalDemandDepositShare,available,,main,10.858377,,,,
瑞丰农商行,2024,corporateTimeDeposit,available,,main,1143377.4,,,,
瑞丰农商行,2024,personalTimeDeposit,available,,main,9656818.4,,,,
瑞丰农商行,2024,npl,available,,main,0.97,,,,
瑞丰农商行,2024,provisionCoverage,available,,main,320.87,,,,
瑞丰农商行,2024,overdueRatio,available,,main,1.6867,,,,
瑞丰农商行,2024,specialMentionRatio,available,,main,1.4514,,,,
瑞丰农商行,2024,overdueNplDeviation,available,,main,1.7389,,,,
瑞丰农商行,2024,hiddenNplExposure,available,,main,2.42,,,,
瑞丰农商行,2024,personalLoanNpl,available,,main,1.76,,,,
瑞丰农商行,2024,corporateLoanNpl,available,,main,0.0,,,,
瑞丰农商行,2024,housingLoanNpl,source_missing,三源均缺,,,,,,
瑞丰农商行,2024,consumerLoanNpl,source_missing,三源均缺,,,,,,
瑞丰农商行,2024,businessLoanNpl,source_missing,三源均缺,,,,,,
瑞丰农商行,2024,creditCardLoanNpl,source_missing,三源均缺,,,,,,
瑞丰农商行,2024,housingLoanShare,available,,main,17.3841,,,,
瑞丰农商行,2024,consumerLoanShare,available,,main,18.0854,,,,
瑞丰农商行,2024,businessLoanShare,available,,main,62.5515,,,,
瑞丰农商行,2024,retailRiskMax,calculation_input_missing,计算输入不足,,,,,,
瑞丰农商行,2024,retailRiskSpread,calculation_input_missing,计算输入不足,,,,,,
瑞丰农商行,2024,pb,available,,main,0.6178,,,,
瑞丰农商行,2024,pbMid,available,,main,0.5403,,,,
瑞丰农商行,2024,peTtm,available,,tushare_market,,5.7825,,,
瑞丰农商行,2024,divYield,available,,tushare_market,,2.0495,,,
瑞丰农商行,2024,divYieldTtm,available,,tushare_market,,3.1972,,,
瑞丰农商行,2024,totalMarketValue,available,,tushare_market,,1104696.8654,,,
瑞丰农商行,2024,turnoverRate,available,,tushare_market,,1.4777,,,
瑞丰农商行,2024,cet1,available,,main,13.67,,,,
瑞丰农商行,2024,cet1Buffer,available,,main,617.0,,,,
瑞丰农商行,2024,carBuffer,available,,main,437.0,,,,
瑞丰农商行,2024,rwaDensity,available,,main,63.2353,,,,
瑞丰农商行,2024,estimatedRwa,available,,main,13943562.0,,,,
瑞丰农商行,2024,estimatedRwaGrowth,available,,main,5.722269,,,,
瑞丰农商行,2024,rwaProfitGrowthGap,available,,main,-5.447731,,,,
瑞丰农商行,2024,rwaAssetGrowthGap,available,,main,-6.271539,,,,
瑞丰农商行,2024,pbChange,available,,main,0.0126,,,,
瑞丰农商行,2024,bondInvestment,available,,main,6690458.9,,,,
瑞丰农商行,2024,fundInvestment,available,,main,500362.0,,,,
瑞丰农商行,2024,trustWmInvestment,available,,main,175874.9,,,,
瑞丰农商行,2024,tradAsset,available,,tushare,,948315.2,,,
瑞丰农商行,2024,fvociAssets,source_missing,三源均缺,,,,,,
瑞丰农商行,2024,acAssets,source_missing,三源均缺,,,,,,
瑞丰农商行,2024,htmInvest,source_missing,三源均缺,,,,,,
瑞丰农商行,2024,afaAssets,source_missing,三源均缺,,,,,,
瑞丰农商行,2024,debtInvestment,source_missing,三源均缺,,,,,,
瑞丰农商行,2024,otherDebtInvestment,source_missing,三源均缺,,,,,,
瑞丰农商行,2024,investmentAssetRatio,available,,main,33.408614,,,,
瑞丰农商行,2024,fairValueChgGain,source_missing,三源均缺,,,,,,
瑞丰农商行,2024,fxGain,source_missing,三源均缺,,,,,,
瑞丰农商行,2024,investIncome,available,,tushare,,94204.7,,,
瑞丰农商行,2024,otherNonInterestIncome,source_missing,三源均缺,,,,,,
瑞丰农商行,2024,otherAssetImpairLoss,source_missing,三源均缺,,,,,,
瑞丰农商行,2024,operatingCashFlow,available,,main,-61024.3,-61024.3,,,
瑞丰农商行,2024,cashflowInvAct,available,,tushare,,-578144.8,,,
瑞丰农商行,2024,cashflowFncAct,available,,tushare,,116979.1,,,
瑞丰农商行,2024,depositGrowthCF,source_missing,三源均缺,,,,,,
瑞丰农商行,2024,loanIssuanceCF,source_missing,三源均缺,,,,,,
瑞丰农商行,2024,centralBankAdj,source_missing,三源均缺,,,,,,
瑞丰农商行,2024,liquidityCoverageRatio,available,,main,190.6,,,,
瑞丰农商行,2024,liquidityRatio,available,,main,83.83,,,,
瑞丰农商行,2024,loanDepositRatio,source_missing,三源均缺,,,,,,
瑞丰农商行,2025,roa,available,,main,0.8602,,,,
瑞丰农商行,2025,roe,available,,main,10.2,,10.2,special_metrics_long.csv:加权平均净资产收益率:p11,
瑞丰农商行,2025,revenue,available,,main,440803.4,,440803.4,financials_core_long.csv:营业收入:p127,
瑞丰农商行,2025,netProfit,available,,main,198700.8,,198700.8,financials_core_long.csv:净利润:p127,
瑞丰农商行,2025,coreRevenueGrowth,available,,main,10.87,,,,
瑞丰农商行,2025,revenueGrowth,available,,main,0.53,,,,
瑞丰农商行,2025,netProfitGrowth,available,,main,2.22,,,,
瑞丰农商行,2025,ppopGrowth,available,,main,1.09,,,,
瑞丰农商行,2025,costIncomeRatio,available,,main,30.88,,30.88,special_metrics_long.csv:成本收入比:p3,
瑞丰农商行,2025,feeAssetRatio,available,,main,0.049471,,,,
瑞丰农商行,2025,trueCoreNonInterest,available,,main,2.7103,,,,
瑞丰农商行,2025,volatileIncomeShare,source_missing,三源均缺,,,,,,
瑞丰农商行,2025,cashProfitRatio,available,,main,228.788963,,,,
瑞丰农商行,2025,nim,available,,main,1.5,,1.5,nim_long.csv:nim_pct:p28,nim_long.csv;special_metrics_long.csv
瑞丰农商行,2025,nimGapBp,available,,main,2.2227,,,,
瑞丰农商行,2025,nimGapPoint,calculation_input_missing,计算输入不足,,,,,,
瑞丰农商行,2025,earningAssetYield,available,,main,3.213918,,3.21,nim_long.csv:average_yield_pct:p28,nim_long.csv
瑞丰农商行,2025,interestLiabilityCost,available,,main,1.693445,,1.82,nim_long.csv:average_cost_pct:p28,nim_long.csv
瑞丰农商行,2025,realLoanDepositSpread,available,,annual_report_scraped,,,1.38,special_metrics_long.csv:净利差:p12,special_metrics_long.csv
瑞丰农商行,2025,timeDepositShare,available,,main,72.009609,,,,
瑞丰农商行,2025,corporateDemandDepositShare,available,,main,12.851502,,,,
瑞丰农商行,2025,personalDemandDepositShare,available,,main,9.272974,,,,
瑞丰农商行,2025,corporateTimeDeposit,available,,main,1893286.8,,,,
瑞丰农商行,2025,personalTimeDeposit,available,,main,10931559.3,,,,
瑞丰农商行,2025,npl,available,,main,0.99,,0.99,special_metrics_long.csv:不良贷款率:p12,special_metrics_long.csv
瑞丰农商行,2025,provisionCoverage,available,,main,326.51,,326.51,special_metrics_long.csv:拨备覆盖率:p12,special_metrics_long.csv
瑞丰农商行,2025,overdueRatio,available,,main,2.0088,,,,
瑞丰农商行,2025,specialMentionRatio,available,,main,1.9625,,,,
瑞丰农商行,2025,overdueNplDeviation,available,,main,2.0291,,,,
瑞丰农商行,2025,hiddenNplExposure,available,,main,2.95,,,,
瑞丰农商行,2025,personalLoanNpl,available,,main,1.99,,1.99,loan_npl_product_long.csv:个人:p29,loan_npl_product_long.csv
瑞丰农商行,2025,corporateLoanNpl,available,,main,0.0,,,,
瑞丰农商行,2025,housingLoanNpl,scraped_available_not_fieldized,年报已抓取，待字段化,,,,,,loan_npl_product_long.csv
瑞丰农商行,2025,consumerLoanNpl,scraped_available_not_fieldized,年报已抓取，待字段化,,,,,,loan_npl_product_long.csv
瑞丰农商行,2025,businessLoanNpl,scraped_available_not_fieldized,年报已抓取，待字段化,,,,,,loan_npl_product_long.csv
瑞丰农商行,2025,creditCardLoanNpl,scraped_available_not_fieldized,年报已抓取，待字段化,,,,,,loan_npl_product_long.csv
瑞丰农商行,2025,housingLoanShare,available,,main,14.6991,,,,
瑞丰农商行,2025,consumerLoanShare,available,,main,20.0381,,,,
瑞丰农商行,2025,businessLoanShare,available,,main,63.9923,,,,
瑞丰农商行,2025,retailRiskMax,calculation_input_missing,计算输入不足,,,,,,
瑞丰农商行,2025,retailRiskSpread,calculation_input_missing,计算输入不足,,,,,,
瑞丰农商行,2025,pb,available,,main,0.5794,,,,
瑞丰农商行,2025,pbMid,available,,main,0.6023,,,,
瑞丰农商行,2025,peTtm,available,,tushare_market,,5.5754,,,
瑞丰农商行,2025,divYield,available,,tushare_market,,3.1579,,,
瑞丰农商行,2025,divYieldTtm,available,,tushare_market,,3.5088,,,
瑞丰农商行,2025,totalMarketValue,available,,tushare_market,,1118431.9952,,,
瑞丰农商行,2025,turnoverRate,available,,tushare_market,,0.7058,,,
瑞丰农商行,2025,cet1,available,,main,12.65,,12.65,special_metrics_long.csv:核心一级资本充足率:p12,special_metrics_long.csv
瑞丰农商行,2025,cet1Buffer,available,,main,515.0,,,,
瑞丰农商行,2025,carBuffer,available,,main,335.0,,,,
瑞丰农商行,2025,rwaDensity,available,,main,64.7796,,,,
瑞丰农商行,2025,estimatedRwa,available,,main,15643947.0,,,,
瑞丰农商行,2025,estimatedRwaGrowth,available,,main,12.194768,,,,
瑞丰农商行,2025,rwaProfitGrowthGap,available,,main,9.974768,,,,
瑞丰农商行,2025,rwaAssetGrowthGap,available,,main,2.674694,,,,
瑞丰农商行,2025,pbChange,available,,main,-0.0384,,,,
瑞丰农商行,2025,bondInvestment,available,,main,7108631.0,,,,
瑞丰农商行,2025,fundInvestment,available,,main,525449.8,,,,
瑞丰农商行,2025,trustWmInvestment,available,,main,164617.1,,,,
瑞丰农商行,2025,tradAsset,available,,annual_report_scraped,,,1063062.6,financials_core_long.csv:交易性金融资产:p124-126,financials_core_long.csv
瑞丰农商行,2025,fvociAssets,source_missing,三源均缺,,,,,,
瑞丰农商行,2025,acAssets,source_missing,三源均缺,,,,,,
瑞丰农商行,2025,htmInvest,source_missing,三源均缺,,,,,,
瑞丰农商行,2025,afaAssets,source_missing,三源均缺,,,,,,
瑞丰农商行,2025,debtInvestment,available,,annual_report_scraped,,,3446003.4,financials_core_long.csv:债权投资:p124-126,financials_core_long.csv
瑞丰农商行,2025,otherDebtInvestment,available,,annual_report_scraped,,,3123237.3,financials_core_long.csv:其他债权投资:p124-126,financials_core_long.csv
瑞丰农商行,2025,investmentAssetRatio,available,,main,32.293423,,,,
瑞丰农商行,2025,fairValueChgGain,available,,annual_report_scraped,,,-8380.2,financials_core_long.csv:公允价值变动净(损失)/收益:p127,financials_core_long.csv;other_noninterest_income_long.csv
瑞丰农商行,2025,fxGain,available,,annual_report_scraped,,,-640.7,other_noninterest_income_long.csv:汇兑损益:p217,other_noninterest_income_long.csv
瑞丰农商行,2025,investIncome,available,,annual_report_scraped,,,96869.9,financials_core_long.csv:投资收益:p127,financials_core_long.csv;other_noninterest_income_long.csv
瑞丰农商行,2025,otherNonInterestIncome,available,,annual_report_scraped,,,104913.4,other_noninterest_income_long.csv:其他非利息收入总额:p127,other_noninterest_income_long.csv
瑞丰农商行,2025,otherAssetImpairLoss,scraped_available_not_fieldized,年报已抓取，待字段化,,,,,,provision_long.csv
瑞丰农商行,2025,operatingCashFlow,available,,main,454605.5,,,,
瑞丰农商行,2025,cashflowInvAct,source_missing,三源均缺,,,,,,
瑞丰农商行,2025,cashflowFncAct,source_missing,三源均缺,,,,,,
瑞丰农商行,2025,depositGrowthCF,source_missing,三源均缺,,,,,,
瑞丰农商行,2025,loanIssuanceCF,source_missing,三源均缺,,,,,,
瑞丰农商行,2025,centralBankAdj,source_missing,三源均缺,,,,,,
瑞丰农商行,2025,liquidityCoverageRatio,available,,main,185.46,,185.46,special_metrics_long.csv:流动性覆盖率:p14,liquidity_risk_long.csv;special_metrics_long.csv
瑞丰农商行,2025,liquidityRatio,available,,main,68.31,,68.31,special_metrics_long.csv:流动性比例:p12,liquidity_risk_long.csv;special_metrics_long.csv
瑞丰农商行,2025,loanDepositRatio,available,,annual_report_scraped,,,80.37,special_metrics_long.csv:存贷比:p12,special_metrics_long.csv
紫金农商行,2020,roa,available,,main,0.6881,,,,
紫金农商行,2020,roe,available,,main,10.14,,,,
紫金农商行,2020,revenue,available,,main,447675.0,447675.0,,,
紫金农商行,2020,netProfit,available,,main,144149.6,144149.6,,,
紫金农商行,2020,coreRevenueGrowth,source_missing,三源均缺,,,,,,
紫金农商行,2020,revenueGrowth,source_missing,三源均缺,,,,,,
紫金农商行,2020,netProfitGrowth,source_missing,三源均缺,,,,,,
紫金农商行,2020,ppopGrowth,source_missing,三源均缺,,,,,,
紫金农商行,2020,costIncomeRatio,available,,main,30.36,30.3601,,,
紫金农商行,2020,feeAssetRatio,available,,main,0.057719,0.0577,,,
紫金农商行,2020,trueCoreNonInterest,available,,main,2.8063,,,,
紫金农商行,2020,volatileIncomeShare,source_missing,三源均缺,,,,,,
紫金农商行,2020,cashProfitRatio,available,,main,907.529192,907.5292,,,
紫金农商行,2020,nim,available,,main,1.91,,,,
紫金农商行,2020,nimGapBp,calculation_input_missing,计算输入不足,,,,,,
紫金农商行,2020,nimGapPoint,calculation_input_missing,计算输入不足,,,,,,
紫金农商行,2020,earningAssetYield,available,,main,3.890634,,,,
紫金农商行,2020,interestLiabilityCost,available,,main,1.972457,,,,
紫金农商行,2020,realLoanDepositSpread,source_missing,三源均缺,,,,,,
紫金农商行,2020,timeDepositShare,available,,main,55.473796,,,,
紫金农商行,2020,corporateDemandDepositShare,available,,main,33.697096,,,,
紫金农商行,2020,personalDemandDepositShare,available,,main,9.747507,,,,
紫金农商行,2020,corporateTimeDeposit,available,,main,2852327.7,,,,
紫金农商行,2020,personalTimeDeposit,available,,main,5367497.8,,,,
紫金农商行,2020,npl,available,,main,1.68,,,,
紫金农商行,2020,provisionCoverage,available,,main,220.15,,,,
紫金农商行,2020,overdueRatio,available,,main,0.9626,,,,
紫金农商行,2020,specialMentionRatio,available,,main,1.1146,,,,
紫金农商行,2020,overdueNplDeviation,available,,main,0.573,,,,
紫金农商行,2020,hiddenNplExposure,available,,main,2.8,,,,
紫金农商行,2020,personalLoanNpl,available,,main,0.0,,,,
紫金农商行,2020,corporateLoanNpl,available,,main,0.0,,,,
紫金农商行,2020,housingLoanNpl,source_missing,三源均缺,,,,,,
紫金农商行,2020,consumerLoanNpl,source_missing,三源均缺,,,,,,
紫金农商行,2020,businessLoanNpl,source_missing,三源均缺,,,,,,
紫金农商行,2020,creditCardLoanNpl,source_missing,三源均缺,,,,,,
紫金农商行,2020,housingLoanShare,source_missing,三源均缺,,,,,,
紫金农商行,2020,consumerLoanShare,source_missing,三源均缺,,,,,,
紫金农商行,2020,businessLoanShare,source_missing,三源均缺,,,,,,
紫金农商行,2020,retailRiskMax,calculation_input_missing,计算输入不足,,,,,,
紫金农商行,2020,retailRiskSpread,calculation_input_missing,计算输入不足,,,,,,
紫金农商行,2020,pb,available,,main,1.0888,,,,
紫金农商行,2020,pbMid,available,,main,1.0901,,,,
紫金农商行,2020,peTtm,available,,tushare_market,,10.7184,,,
紫金农商行,2020,divYield,available,,tushare_market,,2.3753,,,
紫金农商行,2020,divYieldTtm,available,,tushare_market,,2.3753,,,
紫金农商行,2020,totalMarketValue,available,,tushare_market,,1541234.2223,,,
紫金农商行,2020,turnoverRate,available,,tushare_market,,5.1373,,,
紫金农商行,2020,cet1,available,,main,11.19,,,,
紫金农商行,2020,cet1Buffer,available,,main,369.0,,,,
紫金农商行,2020,carBuffer,available,,main,631.0,,,,
紫金农商行,2020,rwaDensity,available,,main,59.4775,,,,
紫金农商行,2020,estimatedRwa,available,,main,12946125.0,,,,
紫金农商行,2020,estimatedRwaGrowth,source_missing,三源均缺,,,,,,
紫金农商行,2020,rwaProfitGrowthGap,calculation_input_missing,计算输入不足,,,,,,
紫金农商行,2020,rwaAssetGrowthGap,calculation_input_missing,计算输入不足,,,,,,
紫金农商行,2020,pbChange,source_missing,三源均缺,,,,,,
紫金农商行,2020,bondInvestment,available,,main,4307434.4,,,,
紫金农商行,2020,fundInvestment,available,,main,38147.6,,,,
紫金农商行,2020,trustWmInvestment,available,,main,40763.1,,,,
紫金农商行,2020,tradAsset,available,,tushare,,333135.9,,,
紫金农商行,2020,fvociAssets,source_missing,三源均缺,,,,,,
紫金农商行,2020,acAssets,source_missing,三源均缺,,,,,,
紫金农商行,2020,htmInvest,source_missing,三源均缺,,,,,,
紫金农商行,2020,afaAssets,source_missing,三源均缺,,,,,,
紫金农商行,2020,debtInvestment,source_missing,三源均缺,,,,,,
紫金农商行,2020,otherDebtInvestment,source_missing,三源均缺,,,,,,
紫金农商行,2020,investmentAssetRatio,available,,main,20.151874,,,,
紫金农商行,2020,fairValueChgGain,source_missing,三源均缺,,,,,,
紫金农商行,2020,fxGain,source_missing,三源均缺,,,,,,
